Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
Target,1189833,8/17/2022,Midwest,Montana,Billings,Powerade,55,DHL,$0.55 ,"4,250","$2,338 ","$1,403 ",60%
Target,1189833,8/17/2022,Midwest,Montana,Billings,Dasani Water,33,UPS,$0.60 ,"4,000","$2,400 ",$600 ,25%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Coca-Cola,22,USPS,$0.45 ,"6,000","$2,700 ","$1,215 ",45%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Diet Coke,51,FedEx,$0.50 ,"6,000","$3,000 ",$900 ,30%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Sprite,49,UPS,$0.45 ,"4,500","$2,025 ",$911 ,45%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Fanta,47,UPS,$0.45 ,"4,000","$1,800 ",$720 ,40%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Powerade,49,USPS,$0.55 ,"4,000","$2,200 ","$1,320 ",60%
Target,1189833,9/18/2022,Midwest,Montana,Billings,Dasani Water,22,DHL,$0.60 ,"4,500","$2,700 ",$675 ,25%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Coca-Cola,42,UPS,$0.45 ,"5,500","$2,475 ","$1,114 ",45%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Diet Coke,24,FedEx,$0.50 ,"5,500","$2,750 ",$825 ,30%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Sprite,45,USPS,$0.45 ,"4,000","$1,800 ",$810 ,45%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Fanta,46,USPS,$0.45 ,"3,750","$1,688 ",$675 ,40%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Powerade,39,USPS,$0.55 ,"3,500","$1,925 ","$1,155 ",60%
Target,1189833,10/17/2022,Midwest,Montana,Billings,Dasani Water,54,UPS,$0.60 ,"4,000","$2,400 ",$600 ,25%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Coca-Cola,42,UPS,$0.40 ,"5,750","$2,300 ","$1,035 ",45%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Diet Coke,41,UPS,$0.45 ,"5,750","$2,588 ",$776 ,30%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Sprite,42,FedEx,$0.40 ,"4,250","$1,700 ",$765 ,45%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Fanta,35,DHL,$0.40 ,"4,250","$1,700 ",$680 ,40%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Powerade,42,DHL,$0.55 ,"3,750","$2,063 ","$1,238 ",60%
Target,1189833,11/17/2022,Midwest,Montana,Billings,Dasani Water,17,DHL,$0.60 ,"4,750","$2,850 ",$713 ,25%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Coca-Cola,18,DHL,$0.45 ,"6,750","$3,038 ","$1,367 ",45%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Diet Coke,55,USPS,$0.50 ,"6,750","$3,375 ","$1,013 ",30%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Sprite,37,DHL,$0.45 ,"4,750","$2,138 ",$962 ,45%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Fanta,21,FedEx,$0.45 ,"4,750","$2,138 ",$855 ,40%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Powerade,53,USPS,$0.55 ,"4,000","$2,200 ","$1,320 ",60%
Target,1189833,12/16/2022,Midwest,Montana,Billings,Dasani Water,47,USPS,$0.60 ,"5,000","$3,000 ",$750 ,25%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Coca-Cola,20,FedEx,$0.20 ,"7,000","$1,400 ",$490 ,35%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Diet Coke,35,DHL,$0.30 ,"7,000","$2,100 ",$735 ,35%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Sprite,28,DHL,$0.30 ,"5,000","$1,500 ",$525 ,35%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Fanta,49,DHL,$0.35 ,"5,000","$1,750 ",$788 ,45%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Powerade,58,USPS,$0.40 ,"3,500","$1,400 ",$420 ,30%
Costco,1197831,1/4/2022,South,Tennessee,Knoxville,Dasani Water,18,UPS,$0.35 ,"5,000","$1,750 ",$875 ,50%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Coca-Cola,16,USPS,$0.25 ,"6,500","$1,625 ",$569 ,35%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Diet Coke,31,USPS,$0.35 ,"6,250","$2,188 ",$766 ,35%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Sprite,31,UPS,$0.35 ,"4,500","$1,575 ",$551 ,35%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Fanta,20,UPS,$0.35 ,"4,000","$1,400 ",$630 ,45%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Powerade,54,USPS,$0.40 ,"2,750","$1,100 ",$330 ,30%
Costco,1197831,2/3/2022,South,Tennessee,Knoxville,Dasani Water,60,FedEx,$0.35 ,"4,750","$1,663 ",$831 ,50%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Coca-Cola,43,DHL,$0.30 ,"6,500","$1,950 ",$780 ,40%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Diet Coke,46,DHL,$0.40 ,"6,500","$2,600 ","$1,040 ",40%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Sprite,31,DHL,$0.30 ,"4,750","$1,425 ",$570 ,40%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Fanta,26,USPS,$0.35 ,"3,750","$1,313 ",$656 ,50%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Powerade,53,FedEx,$0.40 ,"2,750","$1,100 ",$385 ,35%
Costco,1197831,3/5/2022,South,Tennessee,Knoxville,Dasani Water,27,FedEx,$0.35 ,"4,250","$1,488 ",$818 ,55%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Coca-Cola,58,UPS,$0.20 ,"6,750","$1,350 ",$540 ,40%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Diet Coke,45,UPS,$0.25 ,"6,750","$1,688 ",$675 ,40%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Sprite,53,UPS,$0.20 ,"5,000","$1,000 ",$400 ,40%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Fanta,15,DHL,$0.25 ,"4,000","$1,000 ",$500 ,50%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Powerade,53,UPS,$0.30 ,"3,000",$900 ,$315 ,35%
Costco,1197831,4/4/2022,South,Tennessee,Knoxville,Dasani Water,23,UPS,$0.25 ,"5,750","$1,438 ",$791 ,55%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Coca-Cola,15,UPS,$0.15 ,"7,250","$1,088 ",$435 ,40%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Diet Coke,21,USPS,$0.25 ,"7,500","$1,875 ",$750 ,40%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Sprite,39,UPS,$0.20 ,"6,000","$1,200 ",$480 ,40%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Fanta,53,FedEx,$0.30 ,"5,250","$1,575 ",$788 ,50%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Powerade,18,UPS,$0.45 ,"4,250","$1,913 ",$669 ,35%
Costco,1197831,5/4/2022,South,Tennessee,Knoxville,Dasani Water,52,UPS,$0.40 ,"7,750","$3,100 ","$1,705 ",55%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Coca-Cola,49,USPS,$0.40 ,"7,750","$3,100 ","$1,240 ",40%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Diet Coke,41,UPS,$0.45 ,"7,750","$3,488 ","$1,395 ",40%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Sprite,50,UPS,$0.40 ,"6,500","$2,600 ","$1,040 ",40%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Fanta,57,UPS,$0.40 ,"6,000","$2,400 ","$1,200 ",50%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Powerade,53,USPS,$0.45 ,"5,000","$2,250 ",$788 ,35%
Costco,1197831,6/3/2022,South,Tennessee,Knoxville,Dasani Water,37,FedEx,$0.50 ,"8,750","$4,375 ","$2,406 ",55%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Coca-Cola,40,UPS,$0.40 ,"8,250","$3,300 ","$1,485 ",45%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Diet Coke,16,FedEx,$0.45 ,"8,250","$3,713 ","$1,671 ",45%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Sprite,36,DHL,$0.40 ,"9,750","$3,900 ","$1,755 ",45%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Fanta,52,USPS,$0.40 ,"5,750","$2,300 ","$1,265 ",55%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Powerade,48,DHL,$0.45 ,"5,500","$2,475 ",$990 ,40%
Costco,1197831,7/5/2022,South,Tennessee,Knoxville,Dasani Water,56,FedEx,$0.55 ,"8,250","$4,538 ","$2,723 ",60%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Coca-Cola,40,USPS,$0.45 ,"7,750","$3,488 ","$1,569 ",45%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Diet Coke,58,UPS,$0.55 ,"7,750","$4,263 ","$1,918 ",45%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Sprite,56,DHL,$0.50 ,"9,500","$4,750 ","$2,138 ",45%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Fanta,30,DHL,$0.45 ,"4,750","$2,138 ","$1,176 ",55%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Powerade,57,UPS,$0.50 ,"4,750","$2,375 ",$950 ,40%
Costco,1197831,8/7/2022,South,Tennessee,Knoxville,Dasani Water,27,UPS,$0.55 ,"7,250","$3,988 ","$2,393 ",60%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Coca-Cola,54,DHL,$0.50 ,"6,750","$3,375 ","$1,519 ",45%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Diet Coke,21,DHL,$0.50 ,"6,250","$3,125 ","$1,406 ",45%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Sprite,48,USPS,$0.55 ,"6,750","$3,713 ","$1,671 ",45%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Fanta,47,USPS,$0.55 ,"4,000","$2,200 ","$1,210 ",55%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Powerade,18,DHL,$0.50 ,"4,000","$2,000 ",$800 ,40%
Costco,1197831,9/4/2022,South,Tennessee,Knoxville,Dasani Water,22,USPS,$0.45 ,"6,250","$2,813 ","$1,688 ",60%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Coca-Cola,33,FedEx,$0.35 ,"5,750","$2,013 ",$906 ,45%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Diet Coke,51,FedEx,$0.35 ,"5,750","$2,013 ",$906 ,45%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Sprite,24,USPS,$0.40 ,"5,250","$2,100 ",$945 ,45%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Fanta,37,DHL,$0.40 ,"3,750","$1,500 ",$825 ,55%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Powerade,40,UPS,$0.35 ,"3,500","$1,225 ",$490 ,40%
Costco,1197831,10/3/2022,South,Tennessee,Knoxville,Dasani Water,33,USPS,$0.45 ,"5,250","$2,363 ","$1,418 ",60%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Coca-Cola,47,FedEx,$0.30 ,"6,750","$2,025 ",$911 ,45%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Diet Coke,43,FedEx,$0.30 ,"6,750","$2,025 ",$911 ,45%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Sprite,50,DHL,$0.55 ,"6,000","$3,300 ","$1,485 ",45%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Fanta,40,UPS,$0.55 ,"4,750","$2,613 ","$1,437 ",55%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Powerade,21,DHL,$0.55 ,"4,500","$2,475 ",$990 ,40%
Costco,1197831,11/4/2022,South,Tennessee,Knoxville,Dasani Water,15,USPS,$0.65 ,"6,500","$4,225 ","$2,535 ",60%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Coca-Cola,42,FedEx,$0.55 ,"8,000","$4,400 ","$1,980 ",45%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Diet Coke,31,DHL,$0.55 ,"8,000","$4,400 ","$1,980 ",45%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Sprite,21,FedEx,$0.60 ,"7,000","$4,200 ","$1,890 ",45%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Fanta,50,DHL,$0.60 ,"5,500","$3,300 ","$1,815 ",55%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Powerade,53,USPS,$0.55 ,"5,000","$2,750 ","$1,100 ",40%
Costco,1197831,12/3/2022,South,Tennessee,Knoxville,Dasani Water,17,UPS,$0.65 ,"7,500","$4,875 ","$2,925 ",60%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,48,FedEx,$0.35 ,"4,250","$1,488 ",$595 ,40%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Diet Coke,32,USPS,$0.35 ,"2,250",$788 ,$276 ,35%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Sprite,26,UPS,$0.25 ,"2,250",$563 ,$197 ,35%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Fanta,17,DHL,$0.30 ,750,$225 ,$90 ,40%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Powerade,26,DHL,$0.45 ,"1,250",$563 ,$197 ,35%
Walmart,1185732,1/11/2022,Midwest,Nebraska,Omaha,Dasani Water,43,FedEx,$0.35 ,"2,250",$788 ,$394 ,50%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,44,UPS,$0.35 ,"4,750","$1,663 ",$665 ,40%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Diet Coke,22,UPS,$0.35 ,"1,250",$438 ,$153 ,35%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Sprite,32,FedEx,$0.25 ,"1,750",$438 ,$153 ,35%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Fanta,37,USPS,$0.30 ,500,$150 ,$60 ,40%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Powerade,20,DHL,$0.45 ,"1,250",$563 ,$197 ,35%
Walmart,1185732,2/11/2022,Midwest,Nebraska,Omaha,Dasani Water,40,UPS,$0.35 ,"2,000",$700 ,$350 ,50%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Coca-Cola,42,USPS,$0.40 ,"4,200","$1,680 ",$672 ,40%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Diet Coke,36,FedEx,$0.40 ,"1,000",$400 ,$140 ,35%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Sprite,17,UPS,$0.30 ,"1,500",$450 ,$158 ,35%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Fanta,40,UPS,$0.35 ,0,$0 ,$0 ,40%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Powerade,57,FedEx,$0.50 ,500,$250 ,$88 ,35%
Walmart,1185732,3/10/2022,Midwest,Nebraska,Omaha,Dasani Water,36,USPS,$0.40 ,"1,500",$600 ,$300 ,50%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,33,USPS,$0.40 ,"3,750","$1,500 ",$600 ,40%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Diet Coke,53,DHL,$0.35 ,750,$263 ,$92 ,35%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Sprite,39,DHL,$0.25 ,750,$188 ,$66 ,35%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Fanta,41,DHL,$0.30 ,0,$0 ,$0 ,40%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Powerade,25,FedEx,$0.45 ,250,$113 ,$39 ,35%
Walmart,1185732,4/11/2022,Midwest,Nebraska,Omaha,Dasani Water,37,UPS,$0.35 ,"1,500",$525 ,$263 ,50%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Coca-Cola,26,UPS,$0.45 ,"4,200","$1,890 ",$756 ,40%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Diet Coke,53,USPS,$0.40 ,"1,250",$500 ,$175 ,35%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Sprite,40,UPS,$0.35 ,"1,000",$350 ,$123 ,35%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Fanta,54,FedEx,$0.35 ,250,$88 ,$35 ,40%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Powerade,15,DHL,$0.50 ,500,$250 ,$88 ,35%
Walmart,1185732,5/12/2022,Midwest,Nebraska,Omaha,Dasani Water,15,DHL,$0.55 ,"1,500",$825 ,$413 ,50%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,39,DHL,$0.40 ,"4,000","$1,600 ",$640 ,40%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Diet Coke,34,USPS,$0.35 ,"1,500",$525 ,$184 ,35%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Sprite,50,UPS,$0.30 ,"1,750",$525 ,$184 ,35%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Fanta,47,UPS,$0.30 ,"1,500",$450 ,$180 ,40%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Powerade,51,DHL,$0.45 ,"1,500",$675 ,$236 ,35%
Walmart,1185732,6/11/2022,Midwest,Nebraska,Omaha,Dasani Water,33,DHL,$0.50 ,"3,250","$1,625 ",$813 ,50%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Coca-Cola,23,UPS,$0.45 ,"5,500","$2,475 ",$990 ,40%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Diet Coke,33,FedEx,$0.40 ,"3,000","$1,200 ",$420 ,35%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Sprite,54,UPS,$0.35 ,"2,250",$788 ,$276 ,35%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Fanta,47,USPS,$0.35 ,"1,750",$613 ,$245 ,40%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Powerade,37,UPS,$0.45 ,"1,750",$788 ,$276 ,35%
Walmart,1185732,7/10/2022,Midwest,Nebraska,Omaha,Dasani Water,30,USPS,$0.50 ,"3,500","$1,750 ",$875 ,50%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,42,FedEx,$0.45 ,"5,000","$2,250 ",$900 ,40%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Diet Coke,21,DHL,$0.45 ,"2,750","$1,238 ",$433 ,35%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Sprite,41,UPS,$0.40 ,"2,000",$800 ,$280 ,35%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Fanta,34,FedEx,$0.30 ,"1,250",$375 ,$150 ,40%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Powerade,18,DHL,$0.40 ,"1,000",$400 ,$140 ,35%
Walmart,1185732,8/11/2022,Midwest,Nebraska,Omaha,Dasani Water,47,USPS,$0.45 ,"2,750","$1,238 ",$619 ,50%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Coca-Cola,39,DHL,$0.40 ,"4,000","$1,600 ",$640 ,40%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Diet Coke,39,FedEx,$0.35 ,"2,000",$700 ,$245 ,35%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Sprite,45,UPS,$0.20 ,"1,000",$200 ,$70 ,35%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Fanta,27,FedEx,$0.20 ,750,$150 ,$60 ,40%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Powerade,32,DHL,$0.30 ,750,$225 ,$79 ,35%
Walmart,1185732,9/12/2022,Midwest,Nebraska,Omaha,Dasani Water,36,DHL,$0.35 ,"1,500",$525 ,$263 ,50%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,45,DHL,$0.40 ,"3,250","$1,300 ",$520 ,40%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Diet Coke,31,FedEx,$0.30 ,"1,500",$450 ,$158 ,35%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Sprite,60,DHL,$0.30 ,500,$150 ,$53 ,35%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Fanta,49,UPS,$0.30 ,250,$75 ,$30 ,40%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Powerade,41,DHL,$0.40 ,250,$100 ,$35 ,35%
Walmart,1185732,10/11/2022,Midwest,Nebraska,Omaha,Dasani Water,58,DHL,$0.45 ,"1,500",$675 ,$338 ,50%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Coca-Cola,28,DHL,$0.40 ,"3,000","$1,200 ",$480 ,40%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Diet Coke,50,FedEx,$0.30 ,"1,500",$450 ,$158 ,35%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Sprite,24,FedEx,$0.30 ,950,$285 ,$100 ,35%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Fanta,49,FedEx,$0.30 ,"1,250",$375 ,$150 ,40%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Powerade,59,UPS,$0.50 ,"1,000",$500 ,$175 ,35%
Walmart,1185732,11/11/2022,Midwest,Nebraska,Omaha,Dasani Water,35,FedEx,$0.55 ,"2,000","$1,100 ",$550 ,50%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Coca-Cola,45,DHL,$0.50 ,"4,500","$2,250 ",$900 ,40%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Diet Coke,34,FedEx,$0.40 ,"2,500","$1,000 ",$350 ,35%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Sprite,20,UPS,$0.40 ,"2,000",$800 ,$280 ,35%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Fanta,29,UPS,$0.40 ,"1,500",$600 ,$240 ,40%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Powerade,28,FedEx,$0.50 ,"1,500",$750 ,$263 ,35%
Walmart,1185732,12/10/2022,Midwest,Nebraska,Omaha,Dasani Water,15,DHL,$0.55 ,"2,500","$1,375 ",$688 ,50%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Coca-Cola,60,DHL,$0.20 ,"6,750","$1,350 ",$540 ,40%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Diet Coke,57,USPS,$0.30 ,"6,750","$2,025 ",$810 ,40%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Sprite,60,FedEx,$0.30 ,"4,750","$1,425 ",$570 ,40%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Fanta,16,DHL,$0.35 ,"4,750","$1,663 ",$831 ,50%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Powerade,49,UPS,$0.40 ,"3,250","$1,300 ",$455 ,35%
Costco,1197831,1/2/2022,South,Alabama,Birmingham,Dasani Water,23,DHL,$0.35 ,"4,750","$1,663 ",$914 ,55%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Coca-Cola,49,UPS,$0.25 ,"6,250","$1,563 ",$625 ,40%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Diet Coke,21,DHL,$0.35 ,"6,000","$2,100 ",$840 ,40%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Sprite,48,DHL,$0.35 ,"4,250","$1,488 ",$595 ,40%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Fanta,36,DHL,$0.35 ,"3,750","$1,313 ",$656 ,50%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Powerade,16,DHL,$0.40 ,"2,500","$1,000 ",$350 ,35%
Costco,1197831,2/1/2022,South,Alabama,Birmingham,Dasani Water,56,UPS,$0.35 ,"4,500","$1,575 ",$866 ,55%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Coca-Cola,19,USPS,$0.30 ,"6,250","$1,875 ",$844 ,45%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Diet Coke,51,USPS,$0.40 ,"6,250","$2,500 ","$1,125 ",45%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Sprite,32,DHL,$0.30 ,"4,500","$1,350 ",$608 ,45%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Fanta,47,DHL,$0.35 ,"3,500","$1,225 ",$674 ,55%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Powerade,45,DHL,$0.40 ,"2,500","$1,000 ",$400 ,40%
Costco,1197831,3/3/2022,South,Alabama,Birmingham,Dasani Water,25,FedEx,$0.35 ,"4,000","$1,400 ",$840 ,60%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Coca-Cola,55,FedEx,$0.20 ,"6,500","$1,300 ",$585 ,45%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Diet Coke,39,UPS,$0.20 ,"6,500","$1,300 ",$585 ,45%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Sprite,36,DHL,$0.15 ,"4,750",$713 ,$321 ,45%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Fanta,41,FedEx,$0.20 ,"3,750",$750 ,$413 ,55%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Powerade,54,USPS,$0.25 ,"2,750",$688 ,$275 ,40%
Costco,1197831,4/2/2022,South,Alabama,Birmingham,Dasani Water,46,USPS,$0.20 ,"5,500","$1,100 ",$660 ,60%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Coca-Cola,40,USPS,$0.10 ,"7,000",$700 ,$315 ,45%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Diet Coke,58,USPS,$0.20 ,"7,250","$1,450 ",$653 ,45%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Sprite,43,DHL,$0.15 ,"5,750",$863 ,$388 ,45%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Fanta,17,DHL,$0.35 ,"5,000","$1,750 ",$963 ,55%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Powerade,18,USPS,$0.50 ,"4,000","$2,000 ",$800 ,40%
Costco,1197831,5/2/2022,South,Alabama,Birmingham,Dasani Water,30,DHL,$0.45 ,"7,500","$3,375 ","$2,025 ",60%
Costco,1197831,6/1/2022,South,Alabama,Birmingham,Coca-Cola,43,FedEx,$0.45 ,"7,500","$3,375 ","$1,519 ",45%
Costco,1197831,6/1/2022,South,Alabama,Birmingham,Diet Coke,36,DHL,$0.50 ,"7,500","$3,750 ","$1,688 ",45%
